_id,hadith_number,book_id,narrator_chain_ids,hadith_title,ayat_ids,xref_id,xref_url,islmwy_page,book_page,hadith_status,book_name,page_title,chapter,chapter_id,section,sub_sections,matn_text,isnad_text,h_wa_haddathana,url,main_subj,main_subj_ids,tree_subj_ids,tree_subj_list
bukhari-06090,6090,islamweb-0000,['bukhari-06090-00'],nindex.php?page=treesubj&link=31106_33226ما أكل آل محمد صلى الله عليه وسلم أكلتين في يوم إلا إحداهما تمر,[],655974,https://www.islamweb.netnindex.php?page=hadith&LINKID=655974,bukhari-06192,2371,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,ما أكل آل محمد صلى الله عليه وسلم أكلتين في يوم إلا إحداهما تمر,6090 حدثني إسحاق بن إبراهيم بن عبد الرحمن حدثنا إسحاق هو الأزرق عن مسعر بن كدام عن هلال الوزان عن عروة عن عائشة رضي الله عنها قالت,0,https://www.islamweb.net/ar/library/content/0/6192/,ما أكل آل محمد صلى الله عليه وسلم أكلتين في يوم إلا إحداهما تمر,b64a76c8a1be4f25cc48d05b31dc3bdb,"['5faf86db748188ed772aa1d50e75937d', 'b34d6418fbec28a0648139d30abce97f']","['الفقر والحاجة في صدر الإسلام', 'أكل التمر']"
bukhari-06091,6091,islamweb-0000,['bukhari-06091-00'],nindex.php?page=treesubj&link=30971_31101كان فراش رسول الله صلى الله عليه وسلم من أدم وحشوه من ليف,[],655975,https://www.islamweb.netnindex.php?page=hadith&LINKID=655975,bukhari-06193,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,كان فراش رسول الله صلى الله عليه وسلم من أدم وحشوه من ليف,6091 حدثني أحمد ابن أبي رجاء حدثنا النضر عن هشام قال أخبرني أبي عن [ ص: 2372 ] عائشة قالت,0,https://www.islamweb.net/ar/library/content/0/6193/,كان فراش رسول الله صلى الله عليه وسلم من أدم وحشوه من ليف,2743022bee241f0e2e540fff38fee8b1,"['3ffd0c206c0878ee2b51017df5932580', '9201e7ff12f7b22ecb8f5900ffbd4e09']","['تقشف النبي', 'فراش النبي']"
bukhari-06092,6092,islamweb-0000,['bukhari-06092-00'],وخبازه قائم وقال,[],655976,https://www.islamweb.netnindex.php?page=hadith&LINKID=655976,bukhari-06194,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,وخبازه قائم وقال كلوا فما أعلم النبي صلى الله عليه وسلم رأى رغيفا مرققا حتى لحق بالله ولا رأى شاة سميطا بعينه قط,6092 حدثنا هدبة بن خالد حدثنا همام بن يحيى حدثنا قتادة قال كنا نأتي أنس بن مالك,0,https://www.islamweb.net/ar/library/content/0/6194/,كلوا فما أعلم النبي صلى الله عليه وسلم رأى رغيفا مرققا حتى لحق بالله ولا رأى شاة سميطا بعينه قط,15766c76353bc76b8e41ef84d26843fc,"['3ffd0c206c0878ee2b51017df5932580', '5faf86db748188ed772aa1d50e75937d', '81ee9f79bc225b3b47cb9c5b765ac8b2']","['تقشف النبي', 'الفقر والحاجة في صدر الإسلام', 'أطعمة مستحبة']"
bukhari-06093,6093,islamweb-0000,['bukhari-06093-00'],nindex.php?page=treesubj&link=30971_31106_32660_23804_33226_33225كان يأتي علينا الشهر ما نوقد فيه نارا إنما هو التمر والماء إلا أن نؤتى باللحيم,[],655977,https://www.islamweb.netnindex.php?page=hadith&LINKID=655977,bukhari-06195,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,كان يأتي علينا الشهر ما نوقد فيه نارا إنما هو التمر والماء إلا أن نؤتى باللحيم,6093 حدثنا محمد بن المثنى حدثنا يحيى حدثنا هشام أخبرني أبي عن عائشة رضي الله عنها قالت,0,https://www.islamweb.net/ar/library/content/0/6195/,كان يأتي علينا الشهر ما نوقد فيه نارا إنما هو التمر والماء إلا أن نؤتى باللحيم,3c479802f1bc16e2de850df92a8290d7,"['3ffd0c206c0878ee2b51017df5932580', '5faf86db748188ed772aa1d50e75937d', '38df6bb735336be9582f60fc96a3d61c', 'be99e0f2ddb95683ae269a3506072b2f', 'b34d6418fbec28a0648139d30abce97f', '81ee9f79bc225b3b47cb9c5b765ac8b2']","['تقشف النبي', 'الفقر والحاجة في صدر الإسلام', 'إكرام الجار', 'حكم الهبة', 'أكل التمر', 'أطعمة مستحبة']"
bukhari-06094,6094,islamweb-0000,['bukhari-06094-00'],لعروة,[],655978,https://www.islamweb.netnindex.php?page=hadith&LINKID=655978,bukhari-06196,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,لعروة ابن أختي إن كنا لننظر إلى الهلال ثلاثة أهلة في شهرين وما أوقدت في أبيات رسول الله صلى الله عليه وسلم نارفقلت ما كان يعيشكم قالت الأسودان التمر والماء إلا أنه قد كان لرسول الله صلى الله عليه وسلم جيران من الأنصار كان لهم منائح وكانوا يمنحون رسول الله صلى الله عليه وسلم من أبياتهم فيسقيناه,6094 حدثنا عبد العزيز بن عبد الله الأويسي حدثني ابن أبي حازم عن أبيه عن يزيد بن رومان عن عروة عن عائشة أنها قالت,0,https://www.islamweb.net/ar/library/content/0/6196/,إن كنا لننظر إلى الهلال ثلاثة أهلة في شهرين وما أوقدت في أبيات رسول الله صلى الله عليه وسلم نار,80aa4837eb0e38d539f7fea1bde51a8b,"['3ffd0c206c0878ee2b51017df5932580', '5faf86db748188ed772aa1d50e75937d', '38df6bb735336be9582f60fc96a3d61c', 'be99e0f2ddb95683ae269a3506072b2f', 'b34d6418fbec28a0648139d30abce97f', '81ee9f79bc225b3b47cb9c5b765ac8b2']","['تقشف النبي', 'الفقر والحاجة في صدر الإسلام', 'إكرام الجار', 'حكم الهبة', 'أكل التمر', 'أطعمة مستحبة']"
bukhari-06095,6095,islamweb-0000,['bukhari-06095-00'],قال رسول الله صلى الله عليه وسلم,[],655979,https://www.islamweb.netnindex.php?page=hadith&LINKID=655979,bukhari-06197,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا- الجزء رقم5,باب كيف كان عيش النبي صلى الله عليه وسلم وأصحابه وتخليهم من الدنيا,09f4ffb3bcf16ab832136d9d6ad183e1,,,قال رسول الله صلى الله عليه وسلم اللهم ارزق آل محمد قوتا,6095 حدثنا عبد الله بن محمد حدثنا محمد بن فضيل عن أبيه عن عمارة عن أبي زرعة عن أبي هريرة رضي الله عنه قال,0,https://www.islamweb.net/ar/library/content/0/6197/,اللهم ارزق آل محمد قوتا,33b40e3c3c5c697ac33a6483c3812aa7,"['3ffd0c206c0878ee2b51017df5932580', '290880664f7e49df6d9979ca732b4e93']","['تقشف النبي', 'زهد النبي']"
bukhari-06096,6096,islamweb-0000,['bukhari-06096-00'],nindex.php?page=treesubj&link=31001_31008_30509_1255أي العمل كان أحب إلى النبي صلى الله عليه وسلم قالت الدائم,[],655980,https://www.islamweb.netnindex.php?page=hadith&LINKID=655980,bukhari-06198,2372,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,أي العمل كان أحب إلى النبي صلى الله عليه وسلم قالت الدائم قال قلت فأي حين كان يقوم قالت كان يقوم إذا سمع الصارخ,6096 حدثنا عبدان أخبرنا أبي عن شعبة عن أشعث قال سمعت أبي قال سمعت مسروقا قال سألت عائشة رضي الله عنها,0,https://www.islamweb.net/ar/library/content/0/6198/,أي العمل كان أحب إلى النبي صلى الله عليه وسلم قالت الدائم,2820d69d72fa53acbd9020322416825a,"['d97a72263804ccafad1f0daab04f69d2', '6981fa5d4d17177a1a1915b5e887beec', '5d3b2fa2916db5ff1c29c370a3a1986a', 'ab44a71a2a3e5cf7b8b73eab0e8315e7']","['صلاة النبي', 'مداومة النبي على الطاعات', 'المداومة على العمل', 'وقت صلاة القيام']"
bukhari-06097,6097,islamweb-0000,['bukhari-06097-00'],كان,[],655981,https://www.islamweb.netnindex.php?page=hadith&LINKID=655981,bukhari-06199,2373,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,كان أحب العمل إلى رسول الله صلى الله عليه وسلم الذي يدوم عليه صاحبه,6097 حدثنا قتيبة عن مالك عن هشام بن عروة عن أبيه عن عائشة أنها قالت,0,https://www.islamweb.net/ar/library/content/0/6199/,أحب العمل إلى رسول الله صلى الله عليه وسلم الذي يدوم عليه صاحبه,4e800bc3cdc44e2c0ebba0fa08edb622,['5d3b2fa2916db5ff1c29c370a3a1986a'],['المداومة على العمل']
bukhari-06098,6098,islamweb-0000,['bukhari-06098-00'],قال رسول الله صلى الله عليه وسلم,[],655982,https://www.islamweb.netnindex.php?page=hadith&LINKID=655982,bukhari-06200,2373,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,قال رسول الله صلى الله عليه وسلم لن ينجي أحدا منكم عمله قالوا ولا أنت يا رسول الله قال ولا أنا إلا أن يتغمدني الله برحمة سددوا وقاربوا واغدوا وروحوا وشيء من الدلجة والقصد القصد تبلغوا,6098 حدثنا آدم حدثنا ابن أبي ذئب عن سعيد المقبري عن أبي هريرة رضي الله عنه قال,0,https://www.islamweb.net/ar/library/content/0/6200/,لن ينجي أحدا منكم عمله قالوا ولا أنت يا رسول الله قال ولا أنا إلا أن يتغمدني الله برحمة,97ab0e53c64a2387de71e9c0386cdf29,"['afa2892251f3abb5ef5d983cbb1b71e4', '161f169f3532030cbcf61f4bd0a07495', '35484c9927566bb0cd40b6537b34f553', '15bc962e0361c6416660ddbf1fd9b009', '5d3b2fa2916db5ff1c29c370a3a1986a', 'be7b1b9e707ac642078048115950c789', '565d5c7db437eb0a091320cd4b06f632', '77a2908a87ddd9e07277d4de48be0c38', '16894ace54fdb796828684d4d6b7fac1', '91d678726c8a094d59ac8cc04a9719c6']","['تعريف الإسلام وفضله', 'يسر الإسلام', 'الاقتصاد في الأعمال', 'الأخذ بالرخصة', 'المداومة على العمل', 'غفران الله ورحمته', 'وسطية الإسلام', 'فضل آخر الليل', 'فضل الغدوة', 'دخول الجنة']"
bukhari-06099,6099,islamweb-0000,['bukhari-06099-00'],أن رسول الله صلى الله عليه وسلم قال,[],655983,https://www.islamweb.netnindex.php?page=hadith&LINKID=655983,bukhari-06201,2373,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,أن رسول الله صلى الله عليه وسلم قال سددوا وقاربوا واعلموا أن لن يدخل أحدكم عمله الجنة وأن أحب الأعمال إلى الله أدومها وإن قل,6099 حدثنا عبد العزيز بن عبد الله حدثنا سليمان عن موسى بن عقبة عن أبي سلمة بن عبد الرحمن عن عائشة,0,https://www.islamweb.net/ar/library/content/0/6201/,سددوا وقاربوا واعلموا أن لن يدخل أحدكم عمله الجنة وأن أحب الأعمال إلى الله أدومها وإن قل,76216f4a78155e6ec3747d991cd62c94,"['35484c9927566bb0cd40b6537b34f553', '5d3b2fa2916db5ff1c29c370a3a1986a', '5bbb46abfea8d59cfc15c21e09fbe6ea', '91d678726c8a094d59ac8cc04a9719c6']","['الاقتصاد في الأعمال', 'المداومة على العمل', 'عدم تحقير المعروف', 'دخول الجنة']"
bukhari-06100,6100,islamweb-0000,['bukhari-06100-00'],سئل النبي صلى الله عليه وسلم أي الأعمال أحب إلى الله قال,[],655984,https://www.islamweb.netnindex.php?page=hadith&LINKID=655984,bukhari-06202,2373,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,سئل النبي صلى الله عليه وسلم أي الأعمال أحب إلى الله قال أدومها وإن قل وقال اكلفوا من الأعمال ما تطيقون,6100 حدثني محمد بن عرعرة حدثنا شعبة عن سعد بن إبراهيم عن أبي سلمة عن عائشة رضي الله عنها أنها قالت,0,https://www.islamweb.net/ar/library/content/0/6202/,أدومها وإن قل وقال اكلفوا من الأعمال ما تطيقون,eca4650dd068b0c0cc9b99da15da74bc,"['35484c9927566bb0cd40b6537b34f553', '5d3b2fa2916db5ff1c29c370a3a1986a']","['الاقتصاد في الأعمال', 'المداومة على العمل']"
bukhari-06101,6101,islamweb-0000,['bukhari-06101-00'],أم المؤمنين,[],655985,https://www.islamweb.netnindex.php?page=hadith&LINKID=655985,bukhari-06203,2373,Sahih,كتاب الرقاق,إسلام ويب  - صحيح البخاري - كتاب الرقاق - باب القصد والمداومة على العمل- الجزء رقم5,باب القصد والمداومة على العمل,0d9afb41da15af723ddfc13920ac00d2,,,أم المؤمنين عائشة قلت يا أم المؤمنين كيف كان عمل النبي صلى الله عليه وسلم هل كان يخص شيئا من الأيام قالت لا كان عمله ديمة وأيكم يستطيع ما كان النبي صلى الله عليه وسلم يستطيع,6101 حدثني عثمان بن أبي شيبة حدثنا جرير عن منصور عن إبراهيم عن علقمة قال سألت,0,https://www.islamweb.net/ar/library/content/0/6203/,كان عمله ديمة وأيكم يستطيع ما كان النبي صلى الله عليه وسلم يستطيع,2e57f4031c23b8ce620b028bea6be989,"['6981fa5d4d17177a1a1915b5e887beec', '5d3b2fa2916db5ff1c29c370a3a1986a']","['مداومة النبي على الطاعات', 'المداومة على العمل']"
